MovieID,number_of_ratings,average_rating,popularity,Title,Genres
912,1669,4.412822049131217,4.412822049131217,Casablanca (1942),Drama|Romance|War
913,1043,4.395973154362416,4.395973154362416,"Maltese Falcon, The (1941)",Film-Noir|Mystery
914,636,4.154088050314465,0.0,My Fair Lady (1964),Musical|Romance
915,365,3.9643835616438357,0.0,Sabrina (1954),Comedy|Romance
916,425,4.216470588235294,0.0,Roman Holiday (1953),Comedy|Romance
917,77,3.675324675324675,0.0,"Little Princess, The (1939)",Children's|Drama
918,189,3.7936507936507935,0.0,Meet Me in St. Louis (1944),Musical
919,1718,4.247962747380675,4.247962747380675,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
920,1156,3.9974048442906573,3.9974048442906573,Gone with the Wind (1939),Drama|Romance|War
921,302,3.8940397350993377,0.0,My Favorite Year (1982),Comedy
922,470,4.491489361702127,0.0,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
923,1116,4.388888888888889,4.388888888888889,Citizen Kane (1941),Drama
924,1716,4.068764568764569,4.068764568764569,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller
925,12,3.25,0.0,Golden Earrings (1947),Adventure|Romance
926,403,4.255583126550868,0.0,All About Eve (1950),Drama
927,84,3.9761904761904763,0.0,"Women, The (1939)",Comedy
928,386,4.204663212435233,0.0,Rebecca (1940),Romance|Thriller
929,93,3.78494623655914,0.0,Foreign Correspondent (1940),Thriller
930,445,4.29438202247191,0.0,Notorious (1946),Film-Noir|Romance|Thriller
931,206,3.912621359223301,0.0,Spellbound (1945),Mystery|Romance|Thriller
932,189,3.9523809523809526,0.0,"Affair to Remember, An (1957)",Romance
933,443,4.10158013544018,0.0,To Catch a Thief (1955),Comedy|Romance|Thriller
934,304,3.6578947368421053,0.0,Father of the Bride (1950),Comedy
935,71,3.6338028169014085,0.0,"Band Wagon, The (1953)",Comedy|Musical
936,132,4.075757575757576,0.0,Ninotchka (1939),Comedy|Romance
937,44,3.75,0.0,Love in the Afternoon (1957),Comedy|Romance
938,187,3.620320855614973,0.0,Gigi (1958),Musical
939,11,3.1818181818181817,0.0,"Reluctant Debutante, The (1958)",Comedy|Drama
940,378,3.9735449735449735,0.0,"Adventures of Robin Hood, The (1938)",Action|Adventure
941,105,3.704761904761905,0.0,"Mark of Zorro, The (1940)",Adventure
942,292,4.2020547945205475,0.0,Laura (1944),Crime|Film-Noir|Mystery
943,171,3.982456140350877,0.0,"Ghost and Mrs. Muir, The (1947)",Drama|Romance
944,97,3.7938144329896906,0.0,Lost Horizon (1937),Drama
945,251,4.147410358565737,0.0,Top Hat (1935),Comedy|Musical|Romance
946,161,3.8509316770186337,0.0,To Be or Not to Be (1942),Comedy|Drama|War
947,188,4.1063829787234045,0.0,My Man Godfrey (1936),Comedy
948,130,3.753846153846154,0.0,Giant (1956),Drama
949,215,3.9767441860465116,0.0,East of Eden (1955),Drama
950,292,4.239726027397261,0.0,"Thin Man, The (1934)",Mystery
951,397,4.249370277078086,0.0,His Girl Friday (1940),Comedy
952,269,3.6022304832713754,0.0,Around the World in 80 Days (1956),Adventure|Comedy
953,729,4.299039780521262,0.0,It's a Wonderful Life (1946),Drama
954,383,4.240208877284595,0.0,Mr. Smith Goes to Washington (1939),Drama
955,413,4.169491525423729,0.0,Bringing Up Baby (1938),Comedy
956,40,3.55,0.0,Penny Serenade (1941),Drama|Romance
957,37,3.2432432432432434,0.0,"Scarlet Letter, The (1926)",Drama
958,13,3.3846153846153846,0.0,Lady of Burlesque (1943),Comedy|Mystery
959,58,3.7413793103448274,0.0,Of Human Bondage (1934),Drama
960,20,3.45,0.0,Angel on My Shoulder (1946),Crime|Drama
961,23,3.4782608695652173,0.0,Little Lord Fauntleroy (1936),Drama
962,11,3.5454545454545454,0.0,They Made Me a Criminal (1939),Crime|Drama
963,54,3.574074074074074,0.0,"Inspector General, The (1949)",Musical
964,51,3.392156862745098,0.0,Angel and the Badman (1947),Western
965,253,4.075098814229249,0.0,"39 Steps, The (1935)",Thriller
966,6,4.0,0.0,"Walk in the Sun, A (1945)",Drama
967,23,3.260869565217391,0.0,"Outlaw, The (1943)",Western
968,715,3.6713286713286712,0.0,Night of the Living Dead (1968),Horror|Sci-Fi
969,1057,4.251655629139073,4.251655629139073,"African Queen, The (1951)",Action|Adventure|Romance|War
970,37,3.4054054054054053,0.0,Beat the Devil (1954),Comedy|Drama
971,271,4.047970479704797,0.0,Cat on a Hot Tin Roof (1958),Drama
972,6,3.1666666666666665,0.0,"Last Time I Saw Paris, The (1954)",Drama
973,82,3.9146341463414633,0.0,Meet John Doe (1941),Drama
974,16,3.75,0.0,Algiers (1938),Drama|Romance
975,2,1.5,0.0,Something to Sing About (1937),Comedy|Musical
976,56,3.5714285714285716,0.0,"Farewell to Arms, A (1932)",Romance|War
977,2,2.0,0.0,Moonlight Murder (1936),Mystery
978,100,3.94,0.0,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
980,5,2.8,0.0,In the Line of Duty 2 (1987),Action
981,4,2.75,0.0,Dangerous Ground (1997),Drama
982,81,3.6790123456790123,0.0,Picnic (1955),Drama
984,33,2.6666666666666665,0.0,"Pompatus of Love, The (1996)",Comedy|Drama
985,4,3.75,0.0,Small Wonders (1996),Documentary
986,232,3.603448275862069,0.0,Fly Away Home (1996),Adventure|Children's
987,40,2.9,0.0,Bliss (1997),Drama|Romance
988,69,3.3768115942028984,0.0,Grace of My Heart (1996),Comedy|Drama
989,1,5.0,0.0,Schlafes Bruder (Brother of Sleep) (1995),Drama
990,54,2.574074074074074,0.0,Maximum Risk (1996),Action|Adventure|Thriller
991,170,3.523529411764706,0.0,Michael Collins (1996),Drama|War
992,20,2.6,0.0,"Rich Man's Wife, The (1996)",Thriller
993,9,3.111111111111111,0.0,Infinity (1996),Drama
994,450,4.095555555555555,0.0,Big Night (1996),Drama
996,256,2.90625,0.0,Last Man Standing (1996),Action|Drama|Western
997,28,3.357142857142857,0.0,Caught (1996),Drama|Thriller
998,93,3.010752688172043,0.0,Set It Off (1996),Action|Crime
999,286,3.2832167832167833,0.0,2 Days in the Valley (1996),Crime
1000,20,3.05,0.0,Curdled (1996),Crime
1002,8,4.25,0.0,Ed's Next Move (1996),Comedy
1003,121,2.9421487603305785,0.0,Extreme Measures (1996),Drama|Thriller
1004,101,2.6633663366336635,0.0,"Glimmer Man, The (1996)",Action|Thriller
1005,142,2.3732394366197185,0.0,D3: The Mighty Ducks (1996),Children's|Comedy
1006,78,3.08974358974359,0.0,"Chamber, The (1996)",Drama
1007,232,2.978448275862069,0.0,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western
1008,97,3.329896907216495,0.0,"Davy Crockett, King of the Wild Frontier (1955)",Western
1009,291,3.185567010309278,0.0,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy
1010,242,3.268595041322314,0.0,"Love Bug, The (1969)",Children's|Comedy
1011,135,2.725925925925926,0.0,Herbie Rides Again (1974),Adventure|Children's|Comedy
1012,301,3.7043189368770766,0.0,Old Yeller (1957),Children's|Drama
1013,258,3.565891472868217,0.0,"Parent Trap, The (1961)",Children's|Drama
1014,136,3.4044117647058822,0.0,Pollyanna (1960),Children's|Comedy|Drama
1015,234,3.3461538461538463,0.0,Homeward Bound: The Incredible Journey (1993),Adventure|Children's
1016,156,3.217948717948718,0.0,"Shaggy Dog, The (1959)",Children's|Comedy
1017,276,3.5869565217391304,0.0,Swiss Family Robinson (1960),Adventure|Children's
1018,123,3.252032520325203,0.0,That Darn Cat! (1965),Children's|Comedy|Mystery
1019,575,3.7026086956521738,0.0,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi
1020,392,3.239795918367347,0.0,Cool Runnings (1993),Comedy
1021,247,2.769230769230769,0.0,Angels in the Outfield (1994),Children's|Comedy
1022,577,3.755632582322357,0.0,Cinderella (1950),Animation|Children's|Musical
1023,221,3.986425339366516,0.0,Winnie the Pooh and the Blustery Day (1968),Animation|Children's
1024,126,3.246031746031746,0.0,"Three Caballeros, The (1945)",Animation|Children's|Musical
1025,293,3.6109215017064846,0.0,"Sword in the Stone, The (1963)",Animation|Children's
1026,8,3.625,0.0,So Dear to My Heart (1949),Children's|Drama
1027,344,3.1627906976744184,0.0,Robin Hood: Prince of Thieves (1991),Drama
1028,1011,3.894164193867458,3.894164193867458,Mary Poppins (1964),Children's|Comedy|Musical
1029,568,3.688380281690141,0.0,Dumbo (1941),Animation|Children's|Musical
1030,323,3.0773993808049536,0.0,Pete's Dragon (1977),Adventure|Animation|Children's|Musical
1031,319,3.479623824451411,0.0,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical
1032,525,3.697142857142857,0.0,Alice in Wonderland (1951),Animation|Children's|Musical
1033,287,3.4494773519163764,0.0,"Fox and the Hound, The (1981)",Animation|Children's
1034,169,3.6449704142011834,0.0,Freeway (1996),Crime
1035,882,3.931972789115646,0.0,"Sound of Music, The (1965)",Musical
1036,1666,4.121848739495798,4.121848739495798,Die Hard (1988),Action|Thriller
1037,615,2.6601626016260163,0.0,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller
1038,11,3.272727272727273,0.0,Unhook the Stars (1996),Drama
1039,3,3.6666666666666665,0.0,Synthetic Pleasures (1995),Documentary
1040,5,3.0,0.0,"Secret Agent, The (1996)",Drama
1041,474,4.037974683544304,0.0,Secrets & Lies (1996),Drama
1042,528,3.481060606060606,0.0,That Thing You Do! (1996),Comedy
1043,108,2.8425925925925926,0.0,To Gillian on Her 37th Birthday (1996),Drama|Romance
1044,35,3.2857142857142856,0.0,Surviving Picasso (1996),Drama
1046,90,4.066666666666666,0.0,Beautiful Thing (1996),Drama|Romance
1047,434,3.4838709677419355,0.0,"Long Kiss Goodnight, The (1996)",Action|Thriller
1049,451,3.328159645232816,0.0,"Ghost and the Darkness, The (1996)",Action|Adventure
1050,146,3.8219178082191783,0.0,Looking for Richard (1996),Documentary|Drama
1051,98,3.4183673469387754,0.0,Trees Lounge (1996),Drama
1053,35,2.914285714285714,0.0,Normal Life (1996),Crime|Drama
1054,81,3.308641975308642,0.0,Get on the Bus (1996),Drama
1055,19,2.736842105263158,0.0,Shadow Conspiracy (1997),Thriller
1056,50,3.54,0.0,Jude (1996),Drama
1057,274,3.5583941605839415,0.0,Everyone Says I Love You (1996),Comedy|Musical|Romance
1058,11,3.272727272727273,0.0,Bitter Sugar (Azucar Amargo) (1996),Drama
1059,479,3.4008350730688934,0.0,William Shakespeare's Romeo and Juliet (1996),Drama|Romance
1060,786,3.94147582697201,0.0,Swingers (1996),Comedy|Drama
1061,374,3.550802139037433,0.0,Sleepers (1996),Crime|Drama
1062,2,2.5,0.0,"Sunchaser, The (1996)",Drama
1063,26,3.1538461538461537,0.0,Johns (1996),Drama
1064,209,2.8947368421052633,0.0,Aladdin and the King of Thieves (1996),Animation|Children's|Comedy
1066,175,4.1657142857142855,0.0,Shall We Dance? (1937),Comedy|Musical|Romance
1067,23,3.782608695652174,0.0,"Damsel in Distress, A (1937)",Comedy|Musical|Romance
1068,35,3.6857142857142855,0.0,Crossfire (1947),Crime|Film-Noir
1069,110,3.9272727272727272,0.0,"Murder, My Sweet (1944)",Film-Noir|Thriller
1070,2,3.0,0.0,Macao (1952),Adventure
1071,5,3.4,0.0,For the Moment (1994),Romance|War
1073,1313,3.8613861386138613,3.8613861386138613,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy
1076,23,4.0,0.0,"Innocents, The (1961)",Thriller
1077,744,3.9798387096774195,0.0,Sleeper (1973),Comedy|Sci-Fi
1078,372,3.836021505376344,0.0,Bananas (1971),Comedy|War
1079,1326,3.971342383107089,3.971342383107089,"Fish Called Wanda, A (1988)",Comedy
1080,926,4.018358531317495,0.0,Monty Python's Life of Brian (1979),Comedy
1081,434,3.6175115207373274,0.0,Victor/Victoria (1982),Comedy|Musical
1082,154,3.7012987012987013,0.0,"Candidate, The (1972)",Drama
1083,164,3.5304878048780486,0.0,"Great Race, The (1965)",Comedy|Musical
1084,686,4.096209912536443,0.0,Bonnie and Clyde (1967),Crime|Drama
1085,131,3.7786259541984735,0.0,"Old Man and the Sea, The (1958)",Adventure|Drama
1086,379,4.079155672823219,0.0,Dial M for Murder (1954),Mystery|Thriller
1087,18,3.4444444444444446,0.0,Madame Butterfly (1995),Musical
1088,687,3.3114992721979624,0.0,Dirty Dancing (1987),Musical|Romance
1089,1259,4.13582208101668,4.13582208101668,Reservoir Dogs (1992),Crime|Thriller
1090,1143,4.090113735783027,4.090113735783027,Platoon (1986),Drama|War
1091,373,2.7935656836461127,0.0,Weekend at Bernie's (1989),Comedy
1092,751,3.5419440745672435,0.0,Basic Instinct (1992),Mystery|Thriller
1093,680,3.4073529411764705,0.0,"Doors, The (1991)",Drama|Musical
1094,1229,3.7314890154597236,3.7314890154597236,"Crying Game, The (1992)",Drama|Romance|War
1095,571,3.8844133099824867,0.0,Glengarry Glen Ross (1992),Drama
1096,344,3.9767441860465116,0.0,Sophie's Choice (1982),Drama
1097,2269,3.9651828999559275,3.9651828999559275,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi
1098,5,2.4,0.0,"Search for One-eye Jimmy, The (1996)",Comedy
1099,194,3.9896907216494846,0.0,"Christmas Carol, A (1938)",Drama
1100,420,2.807142857142857,0.0,Days of Thunder (1990),Action|Romance
1101,1010,3.6861386138613863,3.6861386138613863,Top Gun (1986),Action|Romance
1102,4,2.0,0.0,American Strays (1996),Action
1103,402,3.9228855721393034,0.0,Rebel Without a Cause (1955),Drama
1104,483,4.225672877846791,0.0,"Streetcar Named Desire, A (1951)",Drama
1105,42,1.7857142857142858,0.0,Children of the Corn IV: The Gathering (1996),Horror
1107,3,2.0,0.0,Loser (1991),Comedy
1111,94,4.095744680851064,0.0,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary
1112,35,3.4285714285714284,0.0,Palookaville (1996),Action|Drama
1113,50,3.0,0.0,"Associate, The (1996)",Comedy
1114,31,2.870967741935484,0.0,"Funeral, The (1996)",Drama
1115,1,1.0,0.0,Sleepover (1995),Comedy|Drama
1116,17,3.411764705882353,0.0,"Single Girl, A (La Fille Seule) (1995)",Drama
1117,12,4.25,0.0,"Eighth Day, The (Le Huitième jour ) (1996)",Drama
1118,1,2.0,0.0,Tashunga (1995),Adventure|Western
1119,34,3.2058823529411766,0.0,Drunks (1997),Drama
1120,456,3.5833333333333335,0.0,"People vs. Larry Flynt, The (1996)",Drama
1121,13,3.076923076923077,0.0,Glory Daze (1996),Drama
1123,33,3.727272727272727,0.0,"Perfect Candidate, A (1996)",Documentary
1124,405,3.740740740740741,0.0,On Golden Pond (1981),Drama
1125,385,3.779220779220779,0.0,"Return of the Pink Panther, The (1974)",Comedy
1126,317,2.3722397476340693,0.0,Drop Dead Fred (1991),Comedy|Fantasy
1127,1715,3.6839650145772596,3.6839650145772596,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
1128,170,2.9235294117647057,0.0,"Fog, The (1980)",Horror
1129,884,3.4649321266968327,0.0,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
1130,231,3.25974025974026,0.0,"Howling, The (1980)",Horror
1131,216,4.324074074074074,0.0,Jean de Florette (1986),Drama
1132,220,4.259090909090909,0.0,Manon of the Spring (Manon des sources) (1986),Drama
1133,2,2.0,0.0,Talking About Sex (1994),Comedy|Drama
1134,2,3.0,0.0,Johnny 100 Pesos (1993),Action|Drama
1135,407,3.189189189189189,0.0,Private Benjamin (1980),Comedy
1136,1599,4.335209505941213,4.335209505941213,Monty Python and the Holy Grail (1974),Comedy
1138,7,3.857142857142857,0.0,Dadetown (1995),Documentary
1139,2,4.0,0.0,Everything Relative (1996),Drama
1142,2,1.0,0.0,Get Over It (1996),Drama
1144,16,3.75,0.0,"Line King: Al Hirschfeld, The (1996)",Documentary
1145,2,2.5,0.0,Snowriders (1996),Documentary
1147,277,4.32129963898917,0.0,When We Were Kings (1996),Documentary
1148,882,4.507936507936508,0.0,"Wrong Trousers, The (1993)",Animation|Comedy
1149,4,3.5,0.0,JLG/JLG - autoportrait de décembre (1994),Documentary|Drama
1150,158,3.930379746835443,0.0,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
1151,31,3.4838709677419355,0.0,Faust (1994),Animation|Comedy|Thriller
1152,29,3.4827586206896552,0.0,He Walked by Night (1948),Crime|Film-Noir|Thriller
1153,14,3.4285714285714284,0.0,Raw Deal (1948),Film-Noir
1154,15,3.7333333333333334,0.0,T-Men (1947),Film-Noir
1160,6,2.1666666666666665,0.0,Six of a Kind (1934),Comedy
1161,94,3.9468085106382977,0.0,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama
1162,96,3.90625,0.0,"Ruling Class, The (1972)",Comedy
1163,19,2.9473684210526314,0.0,Mina Tannenbaum (1994),Drama
1164,5,3.6,0.0,Two or Three Things I Know About Her (1966),Drama
1165,1,1.0,0.0,"Bloody Child, The (1996)",Drama|Thriller
1167,94,2.893617021276596,0.0,Dear God (1996),Comedy
1168,18,2.0555555555555554,0.0,Bad Moon (1996),Horror
1169,36,3.7222222222222223,0.0,American Dream (1990),Documentary
1170,17,1.6470588235294117,0.0,Best of the Best 3: No Turning Back (1995),Action
1171,415,3.7349397590361444,0.0,Bob Roberts (1992),Comedy
1172,615,4.287804878048781,0.0,Cinema Paradiso (1988),Comedy|Drama|Romance
1173,198,3.3484848484848486,0.0,"Cook the Thief His Wife & Her Lover, The (1989)",Drama
1174,5,3.8,0.0,Grosse Fatigue (1994),Comedy
1175,368,4.002717391304348,0.0,Delicatessen (1991),Comedy|Sci-Fi
1176,129,3.937984496124031,0.0,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",Drama
1177,147,3.993197278911565,0.0,Enchanted April (1991),Drama
1178,230,4.473913043478261,0.0,Paths of Glory (1957),Drama|War
1179,885,3.7887005649717516,0.0,"Grifters, The (1990)",Crime|Drama|Film-Noir
1180,50,3.84,0.0,Hear My Song (1991),Comedy
1181,10,2.9,0.0,"Shooter, The (1995)",Action
1183,989,3.609706774519717,0.0,"English Patient, The (1996)",Drama|Romance|War
1184,91,3.802197802197802,0.0,Mediterraneo (1991),Comedy|War
1185,453,3.958057395143488,0.0,My Left Foot (1989),Drama
1186,562,3.613879003558719,0.0,"Sex, Lies, and Videotape (1989)",Drama
1187,147,3.6598639455782314,0.0,Passion Fish (1992),Drama
1188,676,3.951183431952663,0.0,Strictly Ballroom (1992),Comedy|Romance
1189,269,4.25278810408922,0.0,"Thin Blue Line, The (1988)",Documentary
1190,132,3.507575757575758,0.0,Tie Me Up! Tie Me Down! (1990),Drama
1191,209,3.062200956937799,0.0,Madonna: Truth or Dare (1991),Documentary
1192,105,4.0285714285714285,0.0,Paris Is Burning (1990),Documentary
1193,1725,4.390724637681159,4.390724637681159,One Flew Over the Cuckoo's Nest (1975),Drama
1194,212,3.4764150943396226,0.0,Up in Smoke (1978),Comedy
1196,2990,4.292976588628763,4.292976588628763,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
1197,2318,4.3037100949094045,4.3037100949094045,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
1198,2514,4.477724741447892,4.477724741447892,Raiders of the Lost Ark (1981),Action|Adventure
1199,913,4.097480832420591,0.0,Brazil (1985),Sci-Fi
1200,1820,4.125824175824176,4.125824175824176,Aliens (1986),Action|Sci-Fi|Thriller|War
1201,822,4.133819951338199,0.0,"Good, The Bad and The Ugly, The (1966)",Action|Western
1202,72,3.611111111111111,0.0,Withnail and I (1987),Comedy
1203,616,4.295454545454546,0.0,12 Angry Men (1957),Drama
1204,831,4.401925391095066,0.0,Lawrence of Arabia (1962),Adventure|War
1205,231,3.380952380952381,0.0,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War
1206,1229,4.0781122864117165,4.0781122864117165,"Clockwork Orange, A (1971)",Sci-Fi
1207,928,4.425646551724138,0.0,To Kill a Mockingbird (1962),Drama
1208,1176,4.243197278911564,4.243197278911564,Apocalypse Now (1979),Drama|War
1209,173,4.023121387283237,0.0,Once Upon a Time in the West (1969),Western
1210,2883,4.022892819979188,4.022892819979188,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
1211,242,4.1115702479338845,0.0,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance
1212,480,4.452083333333333,0.0,"Third Man, The (1949)",Mystery|Thriller
1213,1657,4.275196137598069,4.275196137598069,GoodFellas (1990),Crime|Drama
1214,2024,4.159584980237154,4.159584980237154,Alien (1979),Action|Horror|Sci-Fi|Thriller
1215,945,3.804232804232804,0.0,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi
1216,87,3.6551724137931036,0.0,"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance
1217,357,4.26890756302521,0.0,Ran (1985),Drama|War
1218,244,4.19672131147541,0.0,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller
1219,1263,4.218527315914489,4.218527315914489,Psycho (1960),Horror|Thriller
1220,1341,3.9395973154362416,3.9395973154362416,"Blues Brothers, The (1980)",Action|Comedy|Musical
1221,1692,4.357565011820331,4.357565011820331,"Godfather: Part II, The (1974)",Action|Crime|Drama
1222,1254,4.110845295055821,4.110845295055821,Full Metal Jacket (1987),Action|Drama|War
1223,473,4.361522198731501,0.0,"Grand Day Out, A (1992)",Animation|Comedy
1224,426,4.286384976525822,0.0,Henry V (1989),Drama|War
1225,1382,4.251808972503618,4.251808972503618,Amadeus (1984),Drama
1226,226,4.053097345132743,0.0,"Quiet Man, The (1952)",Comedy|Romance
1227,241,3.863070539419087,0.0,Once Upon a Time in America (1984),Crime|Drama|Thriller
1228,677,4.1875923190546525,0.0,Raging Bull (1980),Drama
1230,1334,4.14167916041979,4.14167916041979,Annie Hall (1977),Comedy|Romance
1231,750,4.08,0.0,"Right Stuff, The (1983)",Drama
1232,52,3.6346153846153846,0.0,Stalker (1979),Mystery|Sci-Fi
1233,1001,4.302697302697303,4.302697302697303,"Boat, The (Das Boot) (1981)",Action|Drama|War
1234,1049,4.320305052430887,4.320305052430887,"Sting, The (1973)",Comedy|Crime
1235,697,4.164992826398852,0.0,Harold and Maude (1971),Comedy
1236,90,4.188888888888889,0.0,Trust (1990),Comedy|Drama
1237,299,4.230769230769231,0.0,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama
1238,351,4.0,0.0,Local Hero (1983),Comedy
1240,2098,4.152049571020019,4.152049571020019,"Terminator, The (1984)",Action|Sci-Fi|Thriller
1241,70,3.357142857142857,0.0,Braindead (1992),Comedy|Horror
1242,1112,4.193345323741007,4.193345323741007,Glory (1989),Action|Drama|War
1243,325,3.9846153846153847,0.0,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama
1244,718,4.082172701949861,0.0,Manhattan (1979),Comedy|Drama|Romance
1245,358,4.005586592178771,0.0,Miller's Crossing (1990),Drama
1246,855,4.005847953216374,0.0,Dead Poets Society (1989),Drama
1247,1261,4.245836637589215,4.245836637589215,"Graduate, The (1967)",Drama|Romance
1248,514,4.215953307392996,0.0,Touch of Evil (1958),Crime|Film-Noir|Thriller
1249,733,4.005457025920873,0.0,Nikita (La Femme Nikita) (1990),Thriller
1250,938,4.386993603411514,0.0,"Bridge on the River Kwai, The (1957)",Drama|War
1251,228,4.105263157894737,0.0,8 1/2 (1963),Drama
1252,1185,4.339240506329114,4.339240506329114,Chinatown (1974),Film-Noir|Mystery|Thriller
1253,559,4.141323792486583,0.0,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi
1254,453,4.289183222958058,0.0,"Treasure of the Sierra Madre, The (1948)",Adventure
1255,54,3.4074074074074074,0.0,Bad Taste (1987),Comedy|Horror
1256,594,4.21043771043771,0.0,Duck Soup (1933),Comedy|War
1257,472,3.9216101694915255,0.0,Better Off Dead... (1985),Comedy
1258,1087,4.104875804967802,4.104875804967802,"Shining, The (1980)",Horror
1259,1785,4.0969187675070025,4.0969187675070025,Stand by Me (1986),Adventure|Comedy|Drama
1260,308,4.3019480519480515,0.0,M (1931),Crime|Film-Noir|Thriller
1261,548,3.826642335766423,0.0,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror
1262,696,4.376436781609195,0.0,"Great Escape, The (1963)",Adventure|War
1263,700,4.11,0.0,"Deer Hunter, The (1978)",Drama|War
1264,257,4.054474708171206,0.0,Diva (1981),Action|Drama|Mystery|Romance|Thriller
1265,2278,3.953028972783143,3.953028972783143,Groundhog Day (1993),Comedy|Romance
1266,997,4.0902708124373115,0.0,Unforgiven (1992),Western
1267,765,4.333333333333333,0.0,"Manchurian Candidate, The (1962)",Film-Noir|Thriller
1268,317,3.4858044164037856,0.0,Pump Up the Volume (1990),Drama
1269,672,4.168154761904762,0.0,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
1270,2583,3.9903213317847466,3.9903213317847466,Back to the Future (1985),Comedy|Sci-Fi
1271,593,3.806070826306914,0.0,Fried Green Tomatoes (1991),Drama
1272,645,4.266666666666667,0.0,Patton (1970),Drama|War
1273,146,3.9657534246575343,0.0,Down by Law (1986),Comedy|Drama
1274,452,3.933628318584071,0.0,Akira (1988),Adventure|Animation|Sci-Fi|Thriller
1275,741,3.8461538461538463,0.0,Highlander (1986),Action|Adventure
1276,930,4.253763440860215,0.0,Cool Hand Luke (1967),Comedy|Drama
1277,363,3.884297520661157,0.0,Cyrano de Bergerac (1990),Action|Drama|Romance
1278,1193,4.250628667225482,4.250628667225482,Young Frankenstein (1974),Comedy|Horror
1279,194,3.747422680412371,0.0,Night on Earth (1991),Comedy|Drama
1280,277,4.1732851985559565,0.0,Raise the Red Lantern (1991),Drama
1281,216,4.032407407407407,0.0,"Great Dictator, The (1940)",Comedy
1282,943,3.904559915164369,0.0,Fantasia (1940),Animation|Children's|Musical
1283,403,4.1786600496277915,0.0,High Noon (1952),Western
1284,541,4.312384473197782,0.0,"Big Sleep, The (1946)",Film-Noir|Mystery
1285,803,3.8156911581569117,0.0,Heathers (1989),Comedy
1286,285,3.585964912280702,0.0,Somewhere in Time (1980),Drama|Romance
1287,704,4.110795454545454,0.0,Ben-Hur (1959),Action|Adventure|Drama
1288,1118,4.179785330948121,4.179785330948121,This Is Spinal Tap (1984),Comedy|Drama|Musical
1289,182,3.9725274725274726,0.0,Koyaanisqatsi (1983),Documentary|War
1290,230,3.591304347826087,0.0,Some Kind of Wonderful (1987),Drama|Romance
1291,1628,4.133292383292384,4.133292383292384,Indiana Jones and the Last Crusade (1989),Action|Adventure
1292,591,4.013536379018612,0.0,Being There (1979),Comedy
1293,671,4.141579731743666,0.0,Gandhi (1982),Drama
1294,1099,4.124658780709736,4.124658780709736,M*A*S*H (1970),Comedy|War
1295,266,3.5676691729323307,0.0,"Unbearable Lightness of Being, The (1988)",Drama
1296,560,3.9964285714285714,0.0,"Room with a View, A (1986)",Drama|Romance
1297,442,3.7081447963800906,0.0,Real Genius (1985),Comedy
1298,387,3.640826873385013,0.0,Pink Floyd - The Wall (1982),Drama|Musical|War
1299,732,4.248633879781421,0.0,"Killing Fields, The (1984)",Drama|War
1300,330,4.1454545454545455,0.0,My Life as a Dog (Mitt liv som hund) (1985),Drama
1301,373,3.9758713136729225,0.0,Forbidden Planet (1956),Sci-Fi
1302,768,3.9114583333333335,0.0,Field of Dreams (1989),Drama
1303,310,4.129032258064516,0.0,"Man Who Would Be King, The (1975)",Adventure
1304,1419,4.215644820295983,4.215644820295983,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western
1305,121,3.793388429752066,0.0,"Paris, Texas (1984)",Drama
